,start,end,nsnps,nsamplecov,tree
1448,28960000,29060000,24.0,36.0,"(DO:1e-06,reference:0.00313292,((EN:1e-06,DU:0.0027668)100:0.0118418,((CH:1e-06,(NI:1e-06,HE:0.00227271)100:0.01177)100:1e-06,(AR:0.00460017,((FLSF47:1e-06,(FLWO6:1e-06,(MXED8:0.00236557,(FLMO62:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(FLSF33:1e-06,(MXGT4:0.00306422,(BJSB3:1e-06,(FLBA140:1e-06,FLSF54:0.00197431)100:8.0972e-06)100:6.81877e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000880003)100:1e-06)100:1e-06)100:0.000547484,(FLAB109:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,((BZBB1:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(LALC2:1e-06,(FLCK18:1e-06,CRL0030:0.0018758)100:8.34785e-06)100:8.10904e-06)100:1e-06)100:8.33312e-06)100:5.11356e-05,((FLSA185:0.00218766,TXMD3:1e-06)100:0.00013946,((CUMM5:1e-06,CUVN10:1e-06)100:0.0074524,(BJVL19:1e-06,(TXGR3:1e-06,BJSL25:1e-06)100:1e-06)100:0.00144552)100:0.00758749)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00325237)100:0.00896163)100:0.00419479)100:0.00836133)100:0.00317918);"
1449,28980000,29080000,35.0,36.0,"(DO:0.00137695,reference:0.00424696,((CH:1e-06,(HE:0.00125031,NI:1e-06)100:0.0089253)100:0.00548821,(AR:0.00354887,((EN:0.0011288,DU:0.00472973)100:0.00180482,(TXGR3:0.00140839,((BJVL19:1e-06,BJSL25:1e-06)100:1e-06,(((BJSB3:1e-06,FLSF54:0.00133071)100:1.64951e-05,(FLWO6:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(MXGT4:0.0020016,(FLSF33:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,MXED8:0.001604)100:5.93504e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00313715)100:0.000805481)100:1e-06,(FLAB109:1e-06,((HNDA09:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(CRL0030:0.0014852,(CUMM5:1e-06,CUVN10:1e-06)100:0.00574533)100:1.6617e-05)100:1e-06)100:0.000142364)100:0.00128267,(MXSA3017:1e-06,(LALC2:1e-06,(FLSA185:0.00165215,(TXMD3:1e-06,(FLCK18:1e-06,(FLSF47:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.00105764)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00372254)100:0.00186724)100:0.00877431)100:0.00423614)100:0.00174818)100:0.00240092);"
1450,29000000,29100000,35.0,36.0,"(DO:0.00137425,reference:0.00399243,((CH:1e-06,(NI:1e-06,HE:0.00124186)100:0.00888495)100:0.00542902,(AR:0.00352379,((DU:0.00472447,EN:0.00117196)100:0.00196751,((BJSL25:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(BZBB1:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00133065)100:1e-06)100:0.000743865,((LALC2:1e-06,(BJSB3:1e-06,FLSF54:0.00148063)100:2.08881e-05)100:1e-06,(FLSA185:0.00163938,((HNDA09:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(CRL0030:0.00166963,(CUMM5:1e-06,CUVN10:1e-06)100:0.00569684)100:0.000362527)100:1e-06)100:0.000161115)100:0.00110126,(MXSA3017:1e-06,(FLAB109:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(FLSF33:1e-06,(MXED8:0.0016502,(TXMD3:1e-06,MXGT4:0.00190792)100:7.7523e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00366977)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00324649)100:0.00895517)100:0.00375449)100:0.00166103)100:0.002299);"
1451,29020000,29120000,36.0,36.0,"(DO:0.0013399,reference:0.0041479,((CH:1e-06,(NI:1e-06,HE:0.00125074)100:0.00895713)100:0.00552943,(AR:0.00354528,((DU:0.00470305,EN:0.00151996)100:0.00318731,(TXGR3:0.00129834,(FLBA140:1e-06,(LALC2:1e-06,((FLCK18:1e-06,FLSA185:0.00159329)100:6.1531e-05,((HNDA09:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(CRL0030:0.0016747,(CUMM5:1e-06,CUVN10:1e-06)100:0.00577352)100:0.00156485)100:3.76135e-05)100:4.25703e-05)100:1e-06,(MXSA3017:1e-06,((BJSB3:1e-06,FLSF54:0.00146442)100:4.87429e-05,((TXMD3:1e-06,((BJSL25:1e-06,BJVL19:1e-06)100:1e-06,(BZBB1:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00264813,(FLAB109:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(MXGT4:0.00200557,(FLSF33:1e-06,(FLCK216:1e-06,MXED8:0.00166632)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00414584)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00590836)100:1e-06)100:1e-06)100:0.00680416)100:0.00212467)100:0.00171644)100:0.00230736);"
1452,29040000,29140000,37.0,35.0,"(DU:0.00893133,reference:0.00530745,(DO:1e-06,((CH:1e-06,(NI:1e-06,HE:0.00140105)100:0.00562928)100:0.00572145,((FLBA140:1e-06,(LALC2:1e-06,(TXGR3:1e-06,AR:1e-06)100:1e-06)100:1e-06)100:0.00162974,((MXGT4:0.00310632,(MXSA3017:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:1e-06)100:2.72036e-05)100:0.00491283,(CUCA4:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(HNDA09:1e-06,((CRL0030:0.00166686,CUVN10:1e-06)100:0.00165357,(FLSA185:0.00165124,(BJSB3:1e-06,(FLSF54:0.00299155,(FLSF33:1e-06,(MXED8:0.00291831,(FLSF47:1e-06,(BZBB1:1e-06,(TXMD3:1e-06,(BJSL25:1e-06,(EN:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00169129)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00160858)100:0.00628763)100:0.00176284)100:0.00352373)100:0.00160094);"
1453,29060000,29160000,24.0,34.0,"(EN:0.00193002,reference:0.00793383,(AR:1e-06,(DU:0.00614054,(CH:1e-06,((HE:1e-06,NI:1e-06)100:0.00697669,((LALC2:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,CUSV6:1e-06)100:0.00101191)100:0.00372411)100:1e-06,(FLBA140:1e-06,(TXGR3:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(SCCU3:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,((CRL0030:1e-06,CUVN10:1e-06)100:0.00294071,(FLSA185:1e-06,(BJSB3:1e-06,(TXMD3:1e-06,((BZBB1:1e-06,FLSF47:1e-06)100:1e-06,(DO:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(MXSA3017:1e-06,MXED8:1e-06)100:0.00501713)100:1e-06)100:1e-06)100:0.00383796)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00283398)100:1e-06)100:1e-06)100:0.00468634)100:1e-06)100:0.00775132)100:1e-06)100:1e-06);"
1454,29080000,29180000,34.0,33.0,"(FLSF54:0.00828343,reference:1e-06,((TXGR3:1e-06,(CH:0.00908713,((SCCU3:1e-06,DO:1e-06)100:1e-06,(FLSF47:1e-06,((HE:0.0046715,NI:1e-06)100:0.00311341,(CUSV6:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,DU:0.0164749)100:1e-06)100:1e-06)100:0.00184572)100:0.00760683)100:0.000200745)100:0.00521932)100:0.00214452)100:1e-06,((FLBA140:1e-06,(LALC2:1e-06,FLCK18:1e-06)100:1e-06)100:0.00208176,(MXGT4:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(BJSB3:1e-06,(EN:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLSF33:1e-06,(CRL0030:1e-06,(TXMD3:1e-06,(AR:0.00855487,((MXED8:1e-06,MXSA3017:0.00496631)100:0.00273732,(BJVL19:1e-06,BJSL25:1e-06)100:1e-06)100:0.00440423)100:0.000762357)100:8.00147e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00166017)100:1e-06)100:0.0240613);"
1455,29100000,29200000,34.0,33.0,"(FLSF54:0.00829627,reference:1e-06,(TXGR3:1e-06,(((BZBB1:1e-06,(FLAB109:1e-06,CUSV6:1e-06)100:1e-06)100:0.00218258,(FLBA140:1e-06,(LALC2:1e-06,(MXSA3017:0.00590454,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0045694,(AR:0.00986275,(FLMO62:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CRL0030:1e-06,(FLSF33:1e-06,(EN:1e-06,(BJSB3:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,(CUMM5:1e-06,(SCCU3:1e-06,(CH:0.00943743,(DO:1e-06,((DU:0.0184616,(NI:1e-06,HE:0.00358733)100:0.00421073)100:0.00654004,(FLSF47:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,MXED8:0.00194784)100:1e-06)100:1e-06)100:1e-06)100:0.0029019)100:0.000173676)100:0.00616171)100:4.47628e-05)100:1.00581e-06)100:1e-06)100:2.43037e-06)100:1e-06)100:2.04595e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00217263)100:1e-06)100:1e-06)100:0.026734);"
1456,29120000,29220000,33.0,33.0,"(FLSF54:0.00829292,reference:1e-06,((FLSA185:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(CH:0.0092274,(DO:1e-06,(CUMM5:1e-06,(FLSF47:1e-06,((NI:1e-06,HE:0.00585909)100:0.00193934,(CUSV6:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,DU:0.0174234)100:1e-06)100:1e-06)100:0.000945099)100:0.00882756)100:5.3284e-06)100:0.00023344)100:0.00381083)100:3.90479e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00182726,(CUVN10:1e-06,(EN:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(SCCU3:1e-06,(AR:0.00850912,(BJVL19:1e-06,(BJSL25:1e-06,(MXED8:1e-06,(MXSA3017:0.0046768,(FLBA140:1e-06,(LALC2:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:0.00342214)100:0.0026472)100:1e-06)100:0.00168023)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00253085)100:1e-06)100:1e-06)100:0.0274112);"
1457,29140000,29240000,21.0,31.0,"(FLSF54:0.0107919,reference:1e-06,(AR:0.0126373,(TXGR3:1e-06,(BJSB3:1e-06,(MXSA3017:0.00553982,((FLSF33:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(LALC2:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00391143,(MXED8:1e-06,(EN:1e-06,(CUSV6:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(SCCU3:1e-06,(MXGT4:1e-06,(CUMM5:1e-06,(CH:0.0121308,(DO:1e-06,(NI:1e-06,(HE:0.0197243,(DU:0.0168613,FLSF47:1e-06)100:0.00299129)100:0.00274242)100:0.000173158)100:0.00954129)100:6.85957e-05)100:1e-06)100:1e-06)100:0.00174046)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000589264)100:0.0369115);"
1458,29160000,29260000,21.0,31.0,"(FLSF54:0.0107919,reference:1e-06,(AR:0.0126373,(TXGR3:1e-06,(BJSB3:1e-06,(MXSA3017:0.00553982,((FLSF33:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(LALC2:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00391143,(MXED8:1e-06,(EN:1e-06,(CUSV6:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(SCCU3:1e-06,(MXGT4:1e-06,(CUMM5:1e-06,(CH:0.0121308,(DO:1e-06,(NI:1e-06,(HE:0.0197243,(DU:0.0168613,FLSF47:1e-06)100:0.00299129)100:0.00274242)100:0.000173158)100:0.00954129)100:6.85957e-05)100:1e-06)100:1e-06)100:0.00174046)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000589264)100:0.0369115);"
1459,29180000,29280000,5.0,29.0,"(TXMD3:0.00557851,reference:0.000383419,(MXSA3017:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(BJSB3:1e-06,(LALC2:1e-06,(TXGR3:1e-06,((DU:1e-06,CH:1e-06)100:0.011132,(FLSF54:1e-06,(CUSV6:1e-06,(AR:1e-06,((HE:1e-06,NI:1e-06)100:0.0168752,(FLAB109:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLMO62:1e-06,(FLCK216:0.00276791,FLWO6:0.00275562)100:0.000121018)100:0.00264877)100:1e-06)100:1e-06)100:0.00401035)100:1e-06)100:1e-06)100:1e-06)100:0.000647497)100:1e-06)100:1e-06)100:1e-06)100:0.0180618)100:1e-06)100:1e-06)100:1e-06)100:0.000537542)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:5.36564e-05);"
1460,29200000,29300000,14.0,30.0,"(TXMD3:0.00552135,reference:0.030376,((HE:1e-06,NI:1e-06)100:0.0335316,((TXGR3:1e-06,(CH:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00798656,((BJSB3:1e-06,(FLAB109:1e-06,(AR:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(FLWO6:0.00278402,FLCK216:0.00280879)100:0.00279831)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00369289)100:1e-06,(CUSV6:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(CUCA4:1e-06,((FLBA140:1e-06,FLSA185:1e-06)100:0.00221765,(HNDA09:1e-06,(CRL0030:1e-06,(DU:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00639084)100:1e-06)100:0.000262819)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00291163)100:1e-06)100:1e-06)100:0.000334242);"
1461,29220000,29320000,14.0,30.0,"(TXMD3:0.00552135,reference:0.030376,((HE:1e-06,NI:1e-06)100:0.0335316,((TXGR3:1e-06,(CH:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00798656,((BJSB3:1e-06,(FLAB109:1e-06,(AR:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(FLWO6:0.00278402,FLCK216:0.00280879)100:0.00279831)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00369289)100:1e-06,(CUSV6:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(CUCA4:1e-06,((FLBA140:1e-06,FLSA185:1e-06)100:0.00221765,(HNDA09:1e-06,(CRL0030:1e-06,(DU:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00639084)100:1e-06)100:0.000262819)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00291163)100:1e-06)100:1e-06)100:0.000334242);"
1462,29240000,29340000,14.0,30.0,"(TXMD3:0.00552135,reference:0.030376,((HE:1e-06,NI:1e-06)100:0.0335316,((TXGR3:1e-06,(CH:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00798656,((BJSB3:1e-06,(FLAB109:1e-06,(AR:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(FLWO6:0.00278402,FLCK216:0.00280879)100:0.00279831)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00369289)100:1e-06,(CUSV6:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(CUCA4:1e-06,((FLBA140:1e-06,FLSA185:1e-06)100:0.00221765,(HNDA09:1e-06,(CRL0030:1e-06,(DU:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00639084)100:1e-06)100:0.000262819)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00291163)100:1e-06)100:1e-06)100:0.000334242);"
1463,29260000,29360000,14.0,30.0,"(TXMD3:0.00552135,reference:0.030376,((HE:1e-06,NI:1e-06)100:0.0335316,((TXGR3:1e-06,(CH:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00798656,((BJSB3:1e-06,(FLAB109:1e-06,(AR:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(FLWO6:0.00278402,FLCK216:0.00280879)100:0.00279831)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00369289)100:1e-06,(CUSV6:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(CUCA4:1e-06,((FLBA140:1e-06,FLSA185:1e-06)100:0.00221765,(HNDA09:1e-06,(CRL0030:1e-06,(DU:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00639084)100:1e-06)100:0.000262819)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00291163)100:1e-06)100:1e-06)100:0.000334242);"
1464,29280000,29380000,9.0,17.0,"(NI:0.0661138,reference:0.0572828,(CUVN10:0.00536635,((FLSF54:1e-06,LALC2:1e-06)100:0.0149791,(BJSB3:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(CUSV6:1e-06,((FLBA140:1e-06,FLSA185:1e-06)100:0.00374372,(HNDA09:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00738486)100:0.000367689)100:0.00330943)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1465,29300000,29400000,7.0,15.0,"(CUCA4:1e-06,reference:0.0476717,(CUSV6:0.0564358,(TXGR3:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXED8:0.00711108,(FLSF54:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1466,29320000,29420000,7.0,15.0,"(CUCA4:1e-06,reference:0.0476717,(CUSV6:0.0564358,(TXGR3:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXED8:0.00711108,(FLSF54:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1467,29340000,29440000,7.0,15.0,"(CUCA4:1e-06,reference:0.0476717,(CUSV6:0.0564358,(TXGR3:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXED8:0.00711108,(FLSF54:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1468,29360000,29460000,7.0,15.0,"(CUCA4:1e-06,reference:0.0476717,(CUSV6:0.0564358,(TXGR3:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXED8:0.00711108,(FLSF54:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1469,29380000,29480000,16.0,23.0,"(DU:1e-06,reference:0.02192,((AR:1e-06,((FLSF47:1e-06,CH:1e-06)100:1e-06,(CUVN10:0.008344,HNDA09:1e-06)100:0.0125281)100:0.000185564)100:0.00588764,(CUCA4:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,(FLSF54:1e-06,(CRL0001:1e-06,((CUSV6:0.000220492,CRL0030:1e-06)100:0.0173026,(BJSL25:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(LALC2:1e-06,(BJSB3:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00656216)100:1e-06)100:1e-06)100:0.00352716)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00074242)100:1e-06);"
1470,29400000,29500000,15.0,29.0,"(FLSF54:1e-06,reference:1e-06,(FLBA140:1e-06,((FLSF33:0.00700721,FLWO6:1e-06)100:0.00688527,(FLAB109:1e-06,((AR:1e-06,((FLSF47:0.00910831,CH:1e-06)100:0.00356356,(CUVN10:0.0105615,HNDA09:1e-06)100:0.0162517)100:0.00405551)100:1e-06,((DU:1e-06,EN:1e-06)100:0.0041237,((BJVL19:0.00307165,(CRL0001:1e-06,MXSA3017:0.00370305)100:0.00308994)100:1e-06,(CRL0030:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(DO:0.00618345,(BZBB1:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(CUCA4:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,LALC2:0.00370289)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00800613)100:0.00807071)100:1e-06)100:0.00414504)100:1e-06)100:1e-06)100:1e-06);"
1471,29420000,29520000,15.0,29.0,"(FLSF54:1e-06,reference:1e-06,(FLBA140:1e-06,((FLSF33:0.00700721,FLWO6:1e-06)100:0.00688527,(FLAB109:1e-06,((AR:1e-06,((FLSF47:0.00910831,CH:1e-06)100:0.00356356,(CUVN10:0.0105615,HNDA09:1e-06)100:0.0162517)100:0.00405551)100:1e-06,((DU:1e-06,EN:1e-06)100:0.0041237,((BJVL19:0.00307165,(CRL0001:1e-06,MXSA3017:0.00370305)100:0.00308994)100:1e-06,(CRL0030:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(DO:0.00618345,(BZBB1:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(CUCA4:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,LALC2:0.00370289)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00800613)100:0.00807071)100:1e-06)100:0.00414504)100:1e-06)100:1e-06)100:1e-06);"
1472,29440000,29540000,26.0,33.0,"(reference:0.00283501,(EN:1e-06,DU:1e-06)100:0.00240919,(DO:0.00304835,(AR:1e-06,(CH:1e-06,(FLSF33:0.00976225,(((FLSF54:1e-06,(FLCK18:1e-06,FLWO6:0.00307377)100:0.000110477)100:1e-06,(FLAB109:1e-06,(TXMD3:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(CUSV6:0.00444146,FLSF47:0.00433743)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00301082)100:0.00464149,((HNDA09:1e-06,(CRL0001:1e-06,CUVN10:1e-06)100:0.00720766)100:0.00727726,(MXSA3017:0.00446428,(MXGT4:1e-06,(TXGR3:0.00616087,(FLCK216:1e-06,(SCCU3:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(LALC2:0.0022806,(CUCA4:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:1e-06)100:0.002976)100:0.000112481)100:0.000116514)100:0.0021108)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000541147)100:0.00488344)100:0.00321963)100:0.00744253)100:0.00360304)100:1e-06)100:1e-06)100:0.00283287);"
